CH63R_02761	gene_2907	93.023	516	34	1	1	516	1	514	0.0	1003	100	516	514
CH63R_02761	gene_7466	26.226	530	291	16	25	483	58	558	3.70e-33	132	89	516	570
CH63R_02761	gene_7067	33.478	230	140	5	257	478	403	627	2.14e-30	124	43	516	644
CH63R_02768	S1_only_classu|MSTRG.12402.1.p1	94.915	295	14	1	1	295	1	294	0.0	595	100	295	295
CH63R_02768	gene_8206	94.915	295	14	1	1	295	1	294	0.0	595	100	295	294
CH63R_02795	gene_10178	92.005	763	47	4	1	763	1	749	0.0	1413	96	796	895
CH63R_02821	gene_5545	92.842	475	26	3	11	484	3	470	0.0	898	98	485	471
CH63R_02901	gene_1904	98.876	89	1	0	1	89	1	89	1.37e-59	176	100	89	89
CH63R_02957	gene_2093	97.917	288	6	0	1	288	1	288	0.0	590	100	288	288
CH63R_02957	gene_7999	38.462	247	142	3	43	288	17	254	6.79e-53	172	85	288	254
CH63R_02957	gene_5070	36.058	208	128	3	32	235	15	221	1.81e-32	125	71	288	760
CH63R_02957	gene_11551	30.403	273	171	5	34	288	17	288	7.87e-31	115	89	288	290
CH63R_02957	gene_2621	28.146	302	155	7	34	282	43	335	3.24e-27	107	86	288	341
CH63R_02959	gene_4548	91.980	399	24	1	33	431	873	1263	0.0	745	93	431	1263
CH63R_02959	gene_11438	41.617	334	175	8	93	406	95	428	1.97e-60	202	73	431	456
CH63R_02959	S1_only_classu|MSTRG.14991.1.p3	41.617	334	175	8	93	406	95	428	2.02e-60	202	73	431	457
CH63R_02959	gene_12685	40.922	347	191	8	84	423	6	345	7.81e-56	192	79	431	533
CH63R_02959	gene_113	32.399	321	171	6	85	401	1	279	1.29e-28	113	74	431	286
CH63R_02974	gene_11213	93.113	363	25	0	1	363	10	372	0.0	715	100	363	372
CH63R_02974	gene_1482	29.940	167	101	7	199	354	143	304	1.78e-13	69.3	43	363	307
CH63R_02974	gene_12719	28.571	154	94	7	210	352	153	301	9.88e-11	61.2	39	363	304
CH63R_02974	gene_7255	27.684	177	107	8	165	338	130	288	6.20e-06	46.6	48	363	327
CH63R_03059	gene_3404	85.734	715	101	1	1	714	1	715	0.0	1271	100	714	715
CH63R_03059	gene_6939	42.587	634	340	13	27	648	14	635	1.69e-153	462	87	714	746
CH63R_03059	gene_12385	40.674	386	212	3	52	421	18	402	2.09e-98	312	52	714	526
CH63R_03059	gene_11200	40.204	393	221	7	39	423	15	401	2.58e-86	280	54	714	499
CH63R_03059	gene_4472	33.469	493	303	9	53	535	67	544	1.01e-73	249	68	714	590
CH63R_03084	gene_6410	85.542	249	12	3	1	226	1	248	1.13e-149	415	100	226	248
CH63R_03084	gene_7317	44.878	205	112	1	12	215	5	209	2.38e-52	168	90	226	232
CH63R_03112	gene_5300	87.768	327	18	1	1	305	1	327	0.0	546	100	305	327
CH63R_03152	S1_only_classu|MSTRG.12836.2.p1	91.532	496	42	0	88	583	22	517	0.0	931	85	583	518
CH63R_03152	gene_888	91.701	482	40	0	88	569	22	503	0.0	902	83	583	554
CH63R_03167	gene_10957	91.358	243	21	0	21	263	44	286	2.07e-170	471	92	263	286
CH63R_03167	gene_935	41.981	212	121	2	40	250	69	279	5.77e-54	176	80	263	314
CH63R_03228	gene_5687	92.283	622	39	2	1	622	1	613	0.0	1186	100	622	613
CH63R_03268	gene_8514	81.957	327	59	0	1	327	1	327	0.0	560	100	327	327
CH63R_03268	gene_2865	38.298	282	142	10	27	290	340	607	4.63e-52	180	81	327	638
CH63R_03268	gene_1968	38.487	304	160	10	27	311	15	310	1.07e-51	172	87	327	326
CH63R_03268	gene_6709	37.868	272	150	8	25	291	17	274	1.09e-48	164	82	327	300
CH63R_03268	gene_8692	33.704	270	155	3	25	290	44	293	3.11e-48	163	81	327	308
CH63R_03270	gene_2120	90.667	450	42	0	1	450	1	450	0.0	858	100	450	450
CH63R_03324	gene_12685	89.700	534	53	2	1	533	1	533	0.0	926	100	533	533
CH63R_03324	gene_4548	40.708	339	191	6	6	339	916	1249	6.64e-59	210	63	533	1263
CH63R_03324	gene_11438	39.879	331	167	11	23	327	103	427	9.88e-40	149	57	533	456
CH63R_03324	S1_only_classu|MSTRG.14991.1.p3	39.879	331	167	11	23	327	103	427	1.00e-39	149	57	533	457
CH63R_03324	gene_113	29.316	307	171	8	23	325	17	281	8.83e-27	108	57	533	286
CH63R_03338	gene_10589	96.056	2282	89	1	1	2281	1	2282	0.0	4579	100	2281	2282
CH63R_03338	gene_5177	30.948	517	279	14	58	564	33	481	8.47e-56	208	22	2281	722
CH63R_03338	gene_9951	28.817	524	300	10	60	577	618	1074	7.82e-48	188	23	2281	1823
CH63R_03338	gene_12451	31.222	442	232	11	135	564	106	487	3.58e-44	176	19	2281	1191
CH63R_03338	gene_10986	28.516	519	285	15	60	562	13	461	2.11e-38	157	22	2281	1239
CH63R_03355	gene_187	91.011	534	48	0	54	587	1	534	0.0	1019	91	587	534
CH63R_03355	gene_6227	41.953	379	194	6	60	430	32	392	3.60e-86	277	63	587	549
CH63R_03355	gene_10340	33.880	549	306	13	43	560	16	538	2.53e-81	265	88	587	578
CH63R_03355	S1_only_classu|MSTRG.1781.1.p1	40.753	292	148	5	146	430	1	274	1.66e-57	198	49	587	432
CH63R_03355	gene_8355	40.127	314	164	7	61	367	33	329	1.93e-51	184	52	587	547
CH63R_03370	gene_6939	92.627	746	51	1	1	742	1	746	0.0	1451	100	742	746
CH63R_03370	gene_3404	43.478	575	314	8	64	629	75	647	1.25e-150	455	76	742	715
CH63R_03370	gene_12385	41.419	437	231	6	17	438	1	427	4.71e-107	335	57	742	526
CH63R_03370	gene_11200	42.938	354	197	2	67	419	59	408	4.95e-92	295	48	742	499
CH63R_03370	gene_4472	34.542	469	286	8	64	522	87	544	5.05e-77	258	62	742	590
CH63R_03458	gene_7936	92.245	490	38	0	1	490	1	490	0.0	948	100	490	490
CH63R_03458	gene_4914	58.592	483	194	2	9	490	1	478	0.0	609	98	490	478
CH63R_03458	gene_1324	57.051	468	198	2	24	490	10	475	0.0	574	95	490	475
CH63R_03458	Shared_classu|MSTRG.1869.1.p1	57.248	407	171	2	85	490	2	406	0.0	517	83	490	407
CH63R_03458	gene_12397	33.176	425	224	13	80	490	89	467	3.01e-56	193	84	490	467
CH63R_03462	gene_3343	90.674	772	69	2	2	771	1	771	0.0	1434	48	1606	788
CH63R_03462	gene_641	78.766	697	103	6	954	1606	1	696	0.0	1071	41	1606	696
CH63R_03462	S1_only_classu|MSTRG.2260.1.p3	88.961	308	34	0	954	1261	1	308	0.0	548	19	1606	331
CH63R_03462	S1_only_classu|MSTRG.2260.1.p2	80.240	334	60	2	1278	1606	1	333	1.94e-179	539	20	1606	334
CH63R_03462	gene_12823	42.460	756	396	17	33	764	113	853	4.89e-176	579	46	1606	2024
CH63R_03465	gene_8488	96.953	361	11	0	71	431	163	523	0.0	737	84	431	523
CH63R_03465	gene_463	52.089	359	171	1	72	430	1	358	5.47e-124	363	83	431	360
CH63R_03465	gene_8237	45.787	356	180	8	76	424	9	358	8.54e-94	286	81	431	358
CH63R_03465	gene_8678	47.929	338	167	7	97	428	26	360	2.68e-89	274	77	431	362
CH63R_03465	gene_9146	27.731	357	232	6	73	423	3	339	3.69e-29	115	81	431	341
CH63R_03507	gene_2440	85.391	575	84	0	1	575	1	575	0.0	1023	100	575	575
CH63R_03507	gene_5074	42.486	539	296	6	1	530	1	534	4.75e-137	408	92	575	534
CH63R_03507	gene_1880	35.649	547	300	17	18	523	291	826	7.85e-85	280	88	575	835
CH63R_03507	gene_8441	26.714	423	265	14	105	513	135	526	1.29e-21	97.8	71	575	581
CH63R_03507	gene_2066	31.776	214	129	4	136	346	216	415	8.88e-21	95.5	37	575	614
CH63R_03565	gene_1461	72.273	440	99	1	2	418	6	445	0.0	662	99	420	478
CH63R_03565	gene_7797	36.111	72	44	1	347	418	29	98	1.66e-06	49.3	17	420	477
CH63R_03581	gene_10717	86.015	522	69	2	1	522	1	518	0.0	894	100	522	518
CH63R_03584	gene_10389	91.513	271	23	0	109	379	1	271	8.30e-173	481	72	379	271
CH63R_03603	gene_953	95.631	206	9	0	22	227	108	313	1.44e-146	410	90	228	313
CH63R_03797	gene_646	65.402	448	154	1	28	474	153	600	0.0	649	94	475	601
CH63R_03797	S1_only_classu|MSTRG.9167.1.p1	64.052	153	55	0	320	472	1	153	7.55e-72	226	32	475	234
CH63R_03797	gene_9345	67.949	156	50	0	118	273	1	156	5.57e-67	212	33	475	189
CH63R_03797	gene_7936	27.898	509	280	14	29	472	1	487	3.35e-49	174	93	475	490
CH63R_03797	gene_4914	26.761	497	272	16	40	472	7	475	9.36e-38	143	91	475	478
CH63R_03833	gene_12719	45.600	250	121	3	4	241	1	247	2.58e-74	227	99	241	304
CH63R_03833	gene_1482	48.374	246	111	3	8	241	7	248	1.47e-73	225	97	241	307
CH63R_03833	gene_11213	28.358	134	79	5	118	238	178	307	2.12e-06	47.0	50	241	372
CH63R_03839	gene_5611	82.650	317	23	2	1	317	1	285	0.0	508	100	317	285
CH63R_03839	gene_2557	82.650	317	23	2	1	317	1	285	0.0	508	100	317	285
CH63R_03839	gene_9941	30.290	241	134	8	89	312	101	324	3.71e-20	88.6	71	317	343
CH63R_03869	gene_12313	81.495	281	30	3	3	262	5	284	3.34e-165	457	99	262	284
CH63R_03890	gene_8185	92.699	767	53	1	1	767	1	764	0.0	1503	99	768	765
CH63R_03921	gene_3110	37.107	318	191	5	3	320	4	312	2.29e-65	209	95	333	370
CH63R_03921	gene_2001	36.050	319	172	6	3	321	7	293	1.84e-60	195	96	333	305
CH63R_03921	S1_only_classu|MSTRG.1842.1.p2	33.835	266	167	5	55	320	1	257	2.18e-43	150	80	333	316
CH63R_03921	gene_11061	30.114	352	168	12	5	331	8	306	8.33e-35	128	98	333	306
CH63R_03921	gene_12908	32.836	201	115	6	3	190	31	224	5.72e-25	102	56	333	349
CH63R_03986	gene_11837	77.513	587	129	3	1	586	1	585	0.0	946	100	586	585
CH63R_03986	gene_7361	39.535	559	326	5	11	568	190	737	5.71e-127	398	95	586	1085
CH63R_04010	gene_1085	78.233	781	118	4	1	752	1	758	0.0	1224	100	752	763
CH63R_04010	gene_5179	24.785	698	383	20	71	673	7	657	1.32e-34	140	80	752	776
CH63R_04010	gene_3817	25.037	667	387	22	72	672	164	783	1.59e-32	134	80	752	880
CH63R_04010	gene_2525	26.462	684	375	30	74	664	501	1149	4.48e-30	127	79	752	1235
CH63R_04010	gene_11562	25.367	477	273	16	67	488	64	512	1.22e-28	121	56	752	788
CH63R_04034	S1_only_classu|MSTRG.5200.1.p1	89.858	493	50	0	1	493	1	493	0.0	908	99	497	1032
CH63R_04034	gene_1800	89.858	493	50	0	1	493	1	493	0.0	908	99	497	1031
CH63R_04034	gene_1910	47.754	423	206	5	50	469	13	423	1.22e-119	357	85	497	424
CH63R_04050	gene_1734	93.594	1124	72	0	1	1124	1	1124	0.0	2181	100	1124	1124
CH63R_04050	gene_12864	27.699	491	252	17	596	1055	330	748	3.78e-39	156	46	1124	768
CH63R_04050	gene_12864	44.330	97	41	3	536	621	179	273	1.23e-14	77.8	46	1124	768
CH63R_04050	gene_10704	32.990	291	161	11	783	1058	412	683	2.60e-31	130	38	1124	699
CH63R_04050	gene_10704	40.426	94	56	0	599	692	280	373	1.22e-14	77.8	38	1124	699
CH63R_04050	gene_10704	55.357	56	25	0	542	597	118	173	9.36e-14	74.7	38	1124	699
CH63R_04050	S1_only_classu|MSTRG.12298.1.p1	32.990	291	161	11	783	1058	412	683	2.62e-31	130	38	1124	700
CH63R_04050	S1_only_classu|MSTRG.12298.1.p1	40.426	94	56	0	599	692	280	373	1.22e-14	77.8	38	1124	700
CH63R_04050	S1_only_classu|MSTRG.12298.1.p1	55.357	56	25	0	542	597	118	173	9.37e-14	74.7	38	1124	700
CH63R_04050	gene_2078	46.212	132	61	4	541	663	94	224	6.45e-27	116	36	1124	575
CH63R_04050	gene_2078	29.329	283	179	8	789	1066	301	567	5.80e-22	100	36	1124	575
CH63R_04060	S1_only_classu|MSTRG.5151.1.p1	97.143	455	13	0	1	455	1	455	0.0	929	100	455	456
CH63R_04060	gene_5526	97.143	455	13	0	1	455	1	455	0.0	929	100	455	455
CH63R_04098	gene_5421	94.626	428	21	2	1	427	1	427	0.0	812	100	427	427
CH63R_04098	gene_12603	35.602	191	114	4	157	347	94	275	6.00e-27	110	45	427	361
CH63R_04098	gene_11370	30.588	255	160	6	137	384	115	359	2.94e-26	109	58	427	471
CH63R_04098	gene_9465	30.112	269	152	9	130	375	75	330	4.16e-23	99.0	58	427	363
CH63R_04098	gene_3527	28.185	259	162	5	137	387	72	314	1.66e-22	99.8	59	427	1339
CH63R_04112	S1_only_classu|MSTRG.5099.1.p1	93.084	347	24	0	1	347	1	347	0.0	664	99	348	348
CH63R_04112	gene_4370	93.084	347	24	0	1	347	1	347	0.0	664	99	348	347
CH63R_04112	gene_3615	37.912	364	180	6	6	329	18	375	2.69e-57	196	93	348	700
CH63R_04113	gene_885	95.429	175	8	0	1	175	1	175	1.14e-123	344	100	175	175
CH63R_04113	S1_only_classu|MSTRG.5099.1.p4	95.429	175	8	0	1	175	1	175	1.18e-123	344	100	175	176
CH63R_04116	gene_12844	90.582	361	13	2	1	344	1	357	0.0	662	100	344	357
CH63R_04116	gene_6755	60.584	274	106	2	27	299	29	301	9.36e-124	358	79	344	328
CH63R_04116	gene_3062	27.132	129	92	1	132	258	183	311	2.96e-09	57.4	37	344	464
CH63R_04119	gene_11412	89.661	619	60	1	1	615	1	619	0.0	1143	100	615	619
CH63R_04119	S1_only_classu|MSTRG.5091.1.p1	94.227	485	28	0	131	615	1	485	0.0	945	79	615	486
CH63R_04119	gene_6175	40.000	465	229	17	138	590	34	460	1.29e-90	287	74	615	467
CH63R_04152	gene_4664	96.774	217	7	0	1	217	1	217	3.27e-160	440	100	217	217
CH63R_04155	gene_5255	89.060	521	47	3	10	527	1	514	0.0	914	98	527	514
CH63R_04175	gene_699	92.568	592	44	0	1	592	456	1047	0.0	1046	100	592	1047
CH63R_04175	gene_2665	38.411	604	331	14	1	580	1	587	2.85e-112	347	98	592	592
CH63R_04198	S1_only_classu|MSTRG.4915.1.p1	94.695	1395	74	0	1	1395	2	1396	0.0	2736	100	1395	1397
CH63R_04198	gene_1542	95.074	1360	67	0	36	1395	1	1360	0.0	2681	97	1395	1360
CH63R_04211	gene_4505	97.462	394	9	1	1	394	1	393	0.0	808	100	394	393
CH63R_04211	gene_5363	46.392	291	148	1	74	364	105	387	2.81e-96	293	74	394	428
CH63R_04211	gene_3959	35.211	355	196	5	37	358	77	430	3.06e-69	226	82	394	506
CH63R_04211	S1_only_classu|MSTRG.12936.1.p1	35.211	355	196	5	37	358	77	430	3.13e-69	226	82	394	507
CH63R_04211	gene_3480	27.602	221	127	3	51	271	110	297	8.94e-22	96.3	56	394	556
CH63R_04247	S2_only_classu|MSTRG.4855.1.p1	80.069	577	114	1	1	577	1	576	0.0	981	100	577	577
CH63R_04247	gene_977	80.069	577	114	1	1	577	1	576	0.0	981	100	577	576
CH63R_04247	gene_922	30.028	353	197	13	114	459	128	437	1.36e-34	136	60	577	540
CH63R_04247	gene_8625	27.729	339	196	10	131	464	2	296	1.78e-30	120	58	577	330
CH63R_04247	gene_2807	29.297	256	143	7	159	411	57	277	1.86e-21	97.4	44	577	630
CH63R_04256	gene_6597	97.339	451	12	0	1	451	1	451	0.0	917	100	451	451
CH63R_04256	gene_6900	26.290	407	273	13	3	408	58	438	1.08e-22	99.4	90	451	446
CH63R_04256	gene_3027	23.529	289	211	6	124	412	140	418	1.04e-13	71.6	64	451	424
CH63R_04256	gene_6880	24.490	294	199	10	120	403	243	523	1.96e-13	71.2	63	451	541
CH63R_04256	gene_8866	22.368	304	208	10	128	406	112	412	4.26e-11	63.5	62	451	431
CH63R_04276	gene_3939	95.870	460	19	0	1	460	1	460	0.0	907	100	460	460
CH63R_04277	gene_4690	97.817	229	4	1	1	229	1	228	3.27e-167	459	100	229	228
CH63R_04301	gene_7220	94.393	321	18	0	1	321	1	321	0.0	624	100	321	321
CH63R_04301	gene_7941	24.000	325	188	11	15	319	60	345	2.99e-14	71.6	95	321	370
CH63R_04301	gene_9444	29.010	293	177	9	35	317	11	282	2.56e-10	60.5	88	321	587
CH63R_04301	gene_11751	28.571	245	151	8	34	267	4	235	1.21e-09	58.2	73	321	570
CH63R_04317	S1_only_classu|MSTRG.4777.1.p3	87.268	377	18	1	1	377	1	347	0.0	669	100	377	348
CH63R_04317	gene_2662	85.942	377	19	1	1	377	1	343	0.0	655	100	377	343
CH63R_04347	gene_10841	90.435	230	22	0	1	230	1	230	7.60e-151	417	100	230	230
CH63R_04356	S1_only_classu|MSTRG.4710.1.p1	91.667	600	50	0	1	600	1	600	0.0	1131	100	600	601
CH63R_04356	gene_3929	91.667	600	50	0	1	600	1	600	0.0	1131	100	600	600
CH63R_04356	gene_3559	43.961	414	169	9	187	595	252	607	3.22e-108	338	68	600	658
CH63R_04356	gene_7857	31.148	244	125	5	317	519	132	373	1.54e-30	124	34	600	466
CH63R_04368	S1_only_classu|MSTRG.4701.1.p1	92.505	547	40	1	1	546	1	547	0.0	1051	100	546	548
CH63R_04368	gene_8581	92.505	547	40	1	1	546	1	547	0.0	1051	100	546	547
CH63R_04368	gene_12109	26.131	398	258	12	124	505	13	390	1.57e-23	103	70	546	670
CH63R_04413	gene_1548	89.734	526	38	1	1	526	1	510	0.0	972	100	526	510
CH63R_04413	S1_only_classu|MSTRG.3697.1.p1	39.748	556	265	14	7	522	4	529	3.48e-118	358	98	526	549
CH63R_04413	gene_8697	38.103	580	265	15	7	522	4	553	1.15e-111	344	98	526	629
CH63R_04437	S1_only_classu|MSTRG.4617.1.p1	97.124	452	13	0	1	452	1	452	0.0	910	100	452	453
CH63R_04437	gene_5380	97.124	452	13	0	1	452	1	452	0.0	910	100	452	452
CH63R_04437	S1_only_classu|MSTRG.4618.1.p2	97.115	104	3	0	349	452	1	104	2.33e-68	212	23	452	105
CH63R_04449	gene_7723	80.556	288	55	1	1	287	1	288	5.40e-176	486	99	288	289
CH63R_04449	gene_1040	30.035	283	171	10	16	287	30	296	5.85e-24	97.8	94	288	298
CH63R_04482	gene_11370	96.391	471	17	0	1	471	1	471	0.0	935	100	471	471
CH63R_04482	gene_3527	32.635	334	208	5	57	385	16	337	1.05e-45	170	70	471	1339
CH63R_04482	gene_12603	33.061	245	150	4	133	371	92	328	2.35e-34	131	51	471	361
CH63R_04482	gene_6795	34.272	213	135	4	113	320	63	275	1.18e-28	113	44	471	284
CH63R_04482	gene_5421	31.780	236	144	6	134	359	156	384	4.93e-26	108	48	471	427
CH63R_04484	gene_1190	93.168	161	11	0	6	166	1	161	3.47e-109	314	90	179	342
CH63R_04511	gene_8338	95.902	610	25	0	1	610	34	643	0.0	1221	100	610	643
CH63R_04511	gene_12234	30.978	552	301	17	23	509	67	603	7.29e-66	230	80	610	882
CH63R_04511	gene_8778	24.118	510	372	4	27	528	2489	2991	4.42e-46	175	82	610	3337
CH63R_04520	gene_6518	97.393	422	11	0	15	436	409	830	0.0	856	97	436	830
CH63R_04520	gene_5593	37.398	369	222	6	59	421	38	403	1.17e-69	225	83	436	418
CH63R_04520	gene_11855	32.439	410	225	12	59	420	735	1140	1.14e-45	169	83	436	1184
CH63R_04520	gene_2895	25.298	419	257	13	34	418	22	418	1.62e-23	101	88	436	428
CH63R_04529	gene_395	86.687	661	83	3	1	660	1	657	0.0	1189	99	665	929
CH63R_04552	gene_5397	93.246	533	36	0	1	533	1	533	0.0	1053	100	533	533
CH63R_04552	gene_9317	55.800	500	217	3	34	531	35	532	0.0	570	93	533	533
CH63R_04552	gene_4061	28.384	229	120	7	302	493	263	484	1.22e-17	85.1	36	533	526
CH63R_04552	gene_11718	30.481	187	111	4	325	492	286	472	1.10e-16	82.0	32	533	517
CH63R_04552	S1_only_classu|MSTRG.13023.2.p1	30.481	187	111	4	325	492	286	472	1.10e-16	82.0	32	533	518
CH63R_04561	S2_only_classu|MSTRG.6073.1.p1	87.748	302	37	0	1	302	1	302	0.0	543	100	302	303
CH63R_04561	gene_5707	87.748	302	37	0	1	302	1	302	0.0	543	100	302	302
CH63R_04561	gene_10380	67.257	226	74	0	70	295	5	230	3.43e-106	328	75	302	909
CH63R_04587	gene_6854	97.436	234	6	0	1	234	1	234	1.09e-164	453	100	234	234
CH63R_04598	gene_5035	92.395	789	60	0	1	789	1	789	0.0	1498	100	789	789
CH63R_04601	gene_1461	95.397	478	22	0	1	478	1	478	0.0	930	100	478	478
CH63R_04601	gene_7797	41.935	62	32	2	370	430	25	83	4.43e-06	48.1	13	478	477
CH63R_04639	gene_1482	97.068	307	9	0	1	307	1	307	0.0	626	100	307	307
CH63R_04639	gene_12719	75.166	302	73	1	6	307	5	304	2.21e-176	488	98	307	304
CH63R_04639	gene_11213	28.736	174	104	8	138	306	207	365	4.66e-12	65.1	55	307	372
CH63R_04639	gene_7255	28.000	175	112	4	131	304	148	309	3.59e-06	47.0	57	307	327
CH63R_04644	gene_3496	89.800	500	51	0	1	500	1	500	0.0	902	99	501	501
CH63R_04678	gene_4589	97.807	456	10	0	1	456	1	456	0.0	932	100	456	456
CH63R_04678	gene_2309	45.663	392	180	7	60	418	24	415	3.06e-108	351	79	456	2233
CH63R_04678	gene_2345	27.586	203	113	9	229	409	10	200	1.67e-06	49.3	40	456	534
CH63R_04690	gene_434	88.037	1070	84	8	1	1069	1	1027	0.0	1805	100	1069	1027
CH63R_04690	S1_only_classu|MSTRG.5909.1.p1	94.343	548	26	2	522	1069	1	543	0.0	996	51	1069	544
CH63R_04690	S1_only_classu|MSTRG.5909.1.p2	94.118	425	25	0	1	425	1	425	0.0	822	40	1069	428
CH63R_04690	S1_only_classu|MSTRG.5910.1.p2	92.739	303	18	1	767	1069	1	299	6.83e-175	512	28	1069	300
CH63R_04690	gene_9875	48.092	393	191	7	36	422	8	393	1.87e-107	340	36	1069	396
CH63R_04716	gene_3452	74.101	417	51	4	40	452	39	402	0.0	626	91	455	489
CH63R_04716	gene_4435	44.853	408	177	6	46	452	54	414	6.87e-117	350	89	455	492
CH63R_04716	gene_9074	37.028	397	179	9	45	430	28	364	1.76e-79	253	85	455	466
CH63R_04717	gene_11066	81.132	265	49	1	1	264	1	265	2.93e-159	442	99	268	269
CH63R_04767	gene_11435	88.822	501	55	1	1	500	1	501	0.0	924	100	500	501
CH63R_04767	gene_7443	26.812	276	195	3	53	323	49	322	1.06e-27	117	54	500	1579
CH63R_04767	S1_only_classu|MSTRG.972.1.p1	26.812	276	195	3	53	323	49	322	1.28e-27	116	54	500	1574
CH63R_04835	gene_7096	30.680	603	350	18	32	614	45	599	2.33e-77	259	83	706	618
CH63R_04835	gene_6735	30.894	615	339	20	32	612	47	609	4.29e-75	254	82	706	649
CH63R_04836	S1_only_classu|MSTRG.197.1.p1	89.490	314	29	1	1	314	1	310	0.0	585	100	314	311
CH63R_04836	gene_4721	89.490	314	29	1	1	314	1	310	0.0	585	100	314	310
CH63R_04858	gene_11350	87.229	415	25	1	1	415	1	387	0.0	747	96	433	1508
CH63R_04859	gene_11350	85.795	176	20	2	4	179	386	556	2.67e-100	317	78	225	1508
CH63R_04859	gene_2470	31.068	103	58	1	41	143	51	140	2.44e-09	54.3	46	225	193
CH63R_04859	S2_only_classu|MSTRG.1703.1.p2	31.068	103	58	1	41	143	51	140	2.47e-09	54.3	46	225	194
CH63R_04859	gene_11702	27.928	111	62	3	38	148	17	109	8.75e-07	46.2	49	225	137
CH63R_04884	gene_11582	82.683	410	70	1	18	427	16	424	0.0	667	96	427	763
CH63R_04884	gene_2491	24.760	416	247	14	58	426	40	436	5.17e-24	102	86	427	445
CH63R_04884	gene_1711	30.943	265	144	11	57	285	99	360	1.43e-23	102	54	427	497
CH63R_04884	gene_11951	25.312	320	201	12	62	346	26	342	4.22e-16	79.0	67	427	442
CH63R_04884	gene_7770	24.302	358	220	15	62	372	40	393	2.13e-10	61.6	73	427	471
CH63R_04908	gene_9490	85.746	456	60	1	1	451	1	456	0.0	771	100	451	456
CH63R_04917	gene_8831	94.866	448	22	1	1	448	1	447	0.0	870	100	448	447
CH63R_04917	gene_11255	47.907	430	216	4	14	443	3	424	1.72e-142	413	96	448	426
CH63R_04917	gene_12553	43.367	392	186	6	50	441	18	373	2.23e-94	310	88	448	1647
CH63R_04934	gene_5199	97.393	422	11	0	1	422	1	422	0.0	854	93	456	1011
CH63R_04934	gene_11668	40.217	184	109	1	253	436	39	221	9.39e-38	137	40	456	249
CH63R_04934	S1_only_classu|MSTRG.4555.1.p1	40.217	184	109	1	253	436	39	221	9.64e-38	137	40	456	250
CH63R_04939	gene_3061	95.232	1531	72	1	1	1531	1	1530	0.0	3034	99	1537	1533
CH63R_04939	gene_7297	31.818	176	109	3	795	968	18	184	8.01e-17	85.5	11	1537	727
CH63R_04939	gene_5143	31.138	167	96	5	795	950	62	220	4.26e-15	79.7	10	1537	692
CH63R_04939	S1_only_classu|MSTRG.277.1.p1	31.138	167	96	5	795	950	62	220	4.26e-15	79.7	10	1537	693
CH63R_04939	gene_7752	33.125	160	94	9	795	950	494	644	4.61e-14	77.0	10	1537	1068
CH63R_04985	gene_619	94.979	239	12	0	19	257	19	257	1.37e-176	485	93	257	257
CH63R_05001	gene_8831	40.950	442	225	8	6	444	35	443	5.74e-108	326	98	448	447
CH63R_05001	gene_11255	35.321	436	246	8	9	443	24	424	5.23e-80	253	97	448	426
CH63R_05001	gene_12553	38.979	431	193	11	19	447	17	379	3.94e-77	261	96	448	1647
CH63R_05027	gene_6132	94.444	864	46	2	1	864	1	862	0.0	1669	100	864	862
CH63R_05027	gene_6873	41.190	857	394	19	87	864	39	864	0.0	637	90	864	864
CH63R_05027	gene_6154	37.311	528	281	7	23	537	723	1213	2.27e-110	372	69	864	1814
CH63R_05027	gene_6154	55.128	78	35	0	648	725	1214	1291	2.37e-18	89.7	69	864	1814
CH63R_05032	gene_3724	85.974	385	43	2	1	385	1	374	0.0	659	99	390	376
CH63R_05056	gene_10535	95.361	388	18	0	2	389	40	427	0.0	766	99	389	427
CH63R_05056	S1_only_classu|MSTRG.6156.1.p1	95.930	344	14	0	46	389	1	344	0.0	681	88	389	345
CH63R_05160	gene_9918	87.500	368	42	1	1	368	1	364	0.0	655	100	368	364
CH63R_05160	gene_9677	32.931	331	210	5	44	364	17	345	7.65e-36	132	87	368	348
CH63R_05259	gene_1218	93.511	262	17	0	30	291	1	262	0.0	508	90	291	262
CH63R_05259	gene_5126	32.203	236	121	6	60	257	22	256	8.58e-27	108	68	291	571
CH63R_05264	gene_128	48.679	265	132	1	7	267	9	273	1.59e-87	260	98	267	273
CH63R_05264	gene_5070	27.103	214	140	5	17	225	28	230	7.46e-15	73.2	78	267	760
CH63R_05264	gene_2093	23.590	195	134	4	18	208	46	229	1.47e-09	56.6	72	267	288
CH63R_05264	gene_11551	26.455	189	121	5	17	191	28	212	2.51e-09	55.8	66	267	290
CH63R_05264	gene_7999	27.684	177	110	5	16	190	18	178	1.31e-08	53.5	66	267	254
CH63R_05266	gene_2434	53.584	293	119	5	15	292	22	312	8.62e-106	310	94	297	316
CH63R_05266	S1_only_classu|MSTRG.629.1.p2	53.584	293	119	5	15	292	22	312	8.91e-106	310	94	297	317
CH63R_05266	S1_only_classu|MSTRG.10729.1.p1	27.638	199	114	6	73	257	61	243	4.03e-16	75.5	62	297	246
CH63R_05266	gene_1258	27.638	199	114	6	73	257	161	343	1.05e-15	75.5	62	297	345
CH63R_05266	gene_8181	27.203	261	167	7	11	259	8	257	3.30e-15	73.2	84	297	260
CH63R_05293	gene_6040	87.500	264	33	0	1	264	1	264	1.29e-170	470	100	264	264
