rxn_id	01_trehalose	02_glycerol	03_palmitate	04_oleate	05_hexacosanoate	06_glucose_low	07_sucrose_low	08_glutamate	09_glutamine	10_gaba	11_galacturonate	12_xylose	13_arabinose	14_maltose	15_mixed_aa	16_pre_infection_mix	17_biotrophic_mix	18_necrotrophic_mix	19_pdb_baseline	20_pdb_half	21_pdb_onetenth
rxn00420_c0	0.1338774124662888	0.0265462556292664	0.2094582389046297	0.2352908602020654	0.3787319926062562	0.0669330016255859	0.0669330016255506	0.0	0.0	0.0	0.2743210790323031	0.2677320065022875	0.2565765062313992	0.6693300162558178	0.0	0.1274494009410888	0.0	0.0	0.33668697474068	0.1683434919277036	0.0336686971240024
rxn00423_c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rxn00437_c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rxn00438_c0	1.456899539310143e-05	4.147430342954601e-06	2.279395800555153e-05	2.56051517218076e-05	4.121490364844325e-05	7.28387690175198e-06	7.283876901751972e-06	1.0546356915253095e-05	1.0557001255227388e-05	9.916343599512798e-06	2.985255289169081e-05	2.9135507607009883e-05	2.792152812338232e-05	7.2838769017521e-05	2.848260814132723e-05	1.3869477314790591e-05	1.2530463574371134e-05	8.910690018060476e-05	1.1046198393848147e-05	5.523049589483264e-06	1.1046498023769203e-06
rxn00440_c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7248300000000005e-05	1.3624200000000002e-05	2.724800000000001e-06
rxn00452_c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rxn00453_c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rxn00459_c0	2.657444978216312	0.6569571137543517	-1.9488993652452813	-2.1892583958208065	-2.7273289312631896	1.328779696290102	1.3287796962907932	-0.8044391932463019	-0.805251106244352	-0.7563839825682437	1.8030817521108224	4.815118785161042	4.424788781227073	13.287796962898664	-1.1055483242391924	0.3141499809512558	0.3323499334962367	12.282309725206977	6.676088620902609	3.3380444595849164	0.6676088623237282
rxn00478_c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.544782442251806e-05	0.0	0.0	0.0002673207005404	0.0	0.0	0.0
rxn00483_c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.495870021819509	0.0	0.0	0.1870794994738136	0.0	0.0	0.0
rxn00493_c0	-0.0097539424156813	-0.0027767046146081	-0.0152605548847167	-0.0171426490777501	-0.0275933779926327	-0.0048765555857229	-0.0048765555857229	-0.0070607859547619	-0.0070679123403747	-0.0066389920398738	-0.0199862841609869	-0.0195062223428918	-0.0186934630786044	-0.0487655558572303	0.4809308938493814	-0.0092856150622523	-0.0083891453630414	0.1403429303290851	-0.0210850866746813	-0.010542543600159	-0.0021085086426913
rxn00503_m0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9536587965540604	0.0	0.0	0.2550230734061561	0.0	0.0	0.0
rxn00505_m0	0.3145858893576608	0.009267433101332	-0.2126607900044089	-0.5735675501691825	-2.39207046411884	0.1574499826793965	0.1574499826800711	-1.1592978410199524	-0.1619833359597831	0.0303241600895658	2.002409134466133	0.129799930718175	0.0	1.5744998267913943	0.3171018959633807	0.0309913470601191	0.5365361363231755	1.9125126371070305	0.888861616235717	0.4444307929623581	0.0888861606993846
rxn00506_m0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.613182913669086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rxn00507_c0	1.874119144880084	0.0	0.0	0.0	0.0	0.9369797149491204	0.93697971494912	1.3566569876858698	1.358026248969313	0.2459865187035798	3.840157772604876	3.7479188597964974	3.591755573971592	9.369797149491356	3.6639315047799794	0.0	1.611887508048165	11.46248887198254	4.926108537138639	2.463054319067153	0.4926108489532611
rxn00507_m0	0.0	0.0234263343398809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2849829664162779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rxn00509_c0	1.4568993640632644e-05	4.147430342954599e-06	0.0	0.0	0.0	7.283877737167824e-06	7.283873997959187e-06	0.0	0.0	2.0	0.0	2.9135507695245827e-05	2.792152598268441e-05	7.28387914510334e-05	0.0	1.3869477314790591e-05	1.2530463574371127e-05	0.0	1.1046192187174678e-05	5.523053925395276e-06	1.1046499858457992e-06
rxn00510_c0	0.0208482324075281	0.005934972820768	0.0326181539059442	0.0366409721139066	0.0589785271209222	0.010423227846407	0.010423227846407	0.0150918367457271	0.0151070687962303	0.0141902876909028	0.0427190031880095	0.0416929113856285	0.03995570674456	0.1042322784640725	0.0	0.0198472220374653	0.017931093374925	0.0	0.0497111272015967	0.0248555641625505	0.0049711126672013
rxn00515_c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rxn00522_c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rxn00527_c0	-0.0075030326274472	-0.0021359266266216	-0.0117388883728584	0.0	-0.0212256753789482	-0.0037511966044022	-0.0037511966044022	1.1441789521900898	0.0	-0.0373746617510751	-0.0153740647392207	-0.0150047864176091	-0.0143795869835418	-0.0375119660440233	2.848260814132723e-05	-0.0071427808171171	-0.0064531887408011	8.910690018060479e-05	-0.0169391166728318	-0.0084695535385838	-0.0016939116482241
rxn00527_m0	0.0	0.0	0.0	-0.013186653136731	0.0	0.0	0.0	-1.1496103260014452	-0.0054368556464421	0.032267744797326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rxn00527_x0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rxn00533_c0	1.689792215166565	0.4810417820427609	0.6836021975654931	2.9258878846750926	1.8088396913228764	0.8448241043881545	0.8448241043881539	1.2232244799940877	1.2244590690881758	1.1501520705612909	3.462463273419204	3.3792964175526325	3.23849240015456	8.448241043881682	3.303569546575908	1.5848582380224627	1.453352082905221	10.335108370897528	4.441606543459672	2.220803317261011	0.4441606500535882
rxn00533_m0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rxn00541_c0	0.0	0.0234263343398809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8379331587092433	0.0	0.0	0.0	0.0	0.4727421440087498	0.0	0.0	0.1147246965271605	0.0	0.0	0.0
rxn00543_c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0730574098151951	0.0791868865152931	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rxn00543_m0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0730574098151951	0.0791868865152931	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rxn00545_c0	0.8416827942416386	0.0	0.0	0.0	0.0	0.42089075380389	0.4208907538051487	0.0	0.0	0.0	0.0	0.0	0.0	4.208907538034131	0.0	0.0	0.0	1.4387055283101544	2.11443130446052	1.0572157012060557	0.2114431275575874
rxn00546_c0	-0.0145689953931014	-0.0041474303429546	-0.0227939580055515	-0.0256051517218076	-0.0412149036484432	-0.0072838769017519	-0.0072838769017519	-0.010546356915253	-0.0105570012552273	-0.0099163435995127	-0.0298525528916908	-0.029135507607008	-0.0279215281233823	-0.072838769017521	-0.0284826081413272	-0.0138694773147905	-0.0125304635743711	-0.0891069001806047	-0.0382944983938481	-0.0191472495894832	-0.0038294498023769
rxn00547_c0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	2.0	0.0357355899999999	0.01786784	0.003573559
rxn00549_c0	0.0	0.1948089506389213	1.070655001478766	1.2026995815250336	1.1393310581597849	0.0	0.0	0.4953729306663527	0.4958729059592862	0.4657805752127171	2.046708340738231	0.0	0.0	0.0	0.8170215591509021	0.0514632189530342	0.0	0.0	0.0	0.0	0.0
rxn00552_c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rxn00555_c0	0.0036422488482753	0.0010368575857386	0.0056984895013878	0.0064012879304519	0.0103037259121108	0.0018209692254379	0.0018209692254379	0.0026365892288132	0.0026392503138068	0.0024790858998781	0.0074631382229227	0.007283876901752	0.0069803820308455	0.0182096922543802	0.0071206520353318	0.0034673693286976	0.0031326158935927	0.0222767250451511	0.009573624598462	0.0047868123973708	0.0009573624505942
rxn00558_c0	0.0	-0.3091245731817781	-1.6989248659857783	-1.908454378433208	-0.6821890851993484	0.311772329316037	-0.1882276706820841	-0.7860621663214743	-0.7868555315571181	-0.7391047538460869	-4.158542413817176	-5.252910682734227	-6.644806234610243	3.11772329315323	-1.6229227152056838	-0.4337476221806022	-0.7682403583965688	-2.5221889068647	0.0	0.0	0.0
rxn00559_c0	-0.1201286515138177	-0.0341976368928321	-0.187947580734775	-0.2111272785221644	-0.3398374880332386	-0.0600592069933959	-0.0600592069933959	-0.0869599859447193	-0.0870477538499773	-0.0817652111497827	-0.2461492248684365	-0.2402368279735849	-0.2302269601413487	-0.6005920699339692	-0.2348533454293135	-0.1143607751991057	-0.1033199374024771	-0.7347309454391764	-0.3157572865064749	-0.1578786464900842	-0.0315757283454989
rxn00560_c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rxn00575_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	2.0	0.0265603	0.0132802	0.00265603
rxn00599_m0	0.0002331039262896	6.635888548727361e-05	0.0003647033280888	0.0004096824275489	0.000659438458375	0.000116542030428	0.000116542030428	0.000168741710644	0.0001689120200836	0.0001586614975922	0.000477640846267	0.0004661681217121	0.0004467444499741	0.0011654203042803	0.0004557217302612	0.0002219116370366	0.0002004874171899	0.0014257104028896	0.0006127119743015	0.0003063559934317	6.127119683803074e-05
rxn00604_c0	0.2906871521302118	0.0	0.0	0.0	1.0315727146839711e-11	0.1453311896887808	0.1453311896869023	0.0	0.0	0.0	1.9335122365878932	3.0813247587534867	4.5637030574620585	1.4533118968948606	0.0	0.0	0.3342947863443907	1.880695208803504	0.6309252975835467	0.3154626823948786	0.063092537676128
rxn00604_r0	0.8447394908828065	0.2404763061451935	1.3216392730778888	1.484637907133848	0.0	0.4223337505173833	0.422333750517383	0.6114988666602049	0.6121160467805944	0.5749694345869509	1.7309107217660162	1.6893350020695417	1.6189460436499528	4.223337505173902	1.6514785852504352	0.8041800336661881	0.7265413389691869	5.166596286271825	2.2203916058721034	1.1101958256974185	0.2220391584414185
rxn00605_c0	0.0	0.0004852493501256	0.0026668930866495	0.0029958027514514	0.0048221437268678	0.0008522135975049	0.0008522135975049	0.0012339237590846	0.0012351691468616	0.0011602122011429	0.0034927486883278	0.0034088543900199	0.0032668187904357	0.0085221359750499	0.0033324651525352	0.0	0.0014660642382014	0.0104255073211307	0.0044804563120802	0.0022402282019695	0.000448045626878
rxn00609_c0	-0.129576645026244	-0.0368872454702382	-0.2027294625013752	-0.2277322194137568	-0.3665653530492542	-0.0647828011641821	-0.0647828011641821	-0.093799298404261	-0.0938939691639923	-0.0881959599740668	-0.265508605418698	-0.2591312046567296	-0.2483340711293622	-0.6478280116418317	-0.2533243168089643	-0.1233551312377475	-0.1114459430304568	-0.7925167702062986	-0.3405912687148854	-0.1702956378488641	-0.0340591265423403
rxn00610_c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.610226223206184e-16	0.0	0.0	0.0	0.0	0.0	0.0
rxn00615_c0	0.0	-8.537773935263711e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rxn00616_m0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rxn00623_c0	0.2085977833637814	0.0593825965931491	-0.1390764799974366	-0.09462755961466	0.0982209316134737	0.104290003188521	0.1042900031884952	-0.8328489436376869	-0.8326802396306782	-0.0038524994884108	0.0	0.4171600127540159	0.3997783455559167	1.0429000318851969	-0.8121390012391563	0.0485821359823861	-0.4516217730912159	0.0	0.3470771890480011	0.1735386635239841	0.0347077229095188
rxn00634_c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rxn00641_c0	0.1201286515138177	0.0341976368928321	0.187947580734775	0.2111272785221645	0.3398374880332387	0.0600592069933959	0.0600592069933959	0.0869599859447193	0.0870477538499774	0.0817652111497827	0.2461492248684365	0.2402368279735849	0.2302269601413488	0.6005920699339694	0.2348533454293136	0.1143607751991058	0.1033199374024771	0.7347309454391765	0.3157572865064749	0.1578786464900842	0.0315757283454989
rxn00646_c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rxn00649_c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rxn00686_c0	0.0013723993660301	0.0003906879383063	0.0021471908441224	0.0024120052921942	0.0038824439236833	0.000686141204145	0.0006861412041449	0.0009934668214168	0.0009944695182424	0.0009341195670741	0.0028121104823972	0.0027445648165805	0.0026302079492221	0.0068614120414502	0.002683061686913	0.0013065047630532	0.0011803696687057	0.0083938699970129	0.0036073417487002	0.0018036709113289	0.0003607341713838
rxn00686_m0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rxn00689_c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rxn00690_c0	0.0013767700646483	0.0003919321674092	0.0021540290315234	0.0024196868377107	0.0038948083947795	0.0006883263672156	0.0006883263672155	0.0009966307284912	0.0009976366186188	0.0009370944701541	0.0028210662482643	0.0027533054688637	0.0026385844076587	0.0068832636721568	0.0027770542937777	0.001310665606248	0.0011841288077784	0.0086879227676111	0.0035392231506276	0.0017696116118215	0.000353922431621
rxn00690_m0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rxn00692_c0	-0.0305103901522339	-0.0086855486242183	-0.0477351068552411	-0.0536223087358405	-0.0863122512205513	-0.0152538950076556	-0.0152538950076203	-0.0220861806519219	-0.0221084720287008	-0.0207668067660994	-0.0625172162657562	-0.0610155800305652	-0.0584732641960016	-0.152538950076506	-0.037317913187065	-0.0290454593926495	-0.0262412968174586	-0.1130944777093244	-0.0731050486363272	-0.0365525200903198	-0.0073105047761382
rxn00692_m0	0.0	0.0115653112782148	0.0	0.0	0.0	0.0	0.0	0.5177075297574629	0.5202486285575505	0.418613061705299	0.0	0.0	0.0	0.0	0.7855049372375247	0.0	0.2028003444915495	0.5465554310932439	0.0	0.0	0.0
rxn00693_c0	0.0071315232449231	0.0020301671528762	0.0111576424437175	0.0125337217678248	0.0201746953359131	0.0035654577434076	0.0035654577434076	0.0051624417100163	0.0051676521144338	0.0048540501919615	0.0146128246404825	0.0142618309736305	0.0136675880163955	0.0356545774340763	0.0	0.0067891091455899	0.0061336619196546	0.0	0.0149230869637886	0.007461538674052	0.0014923086782634
rxn00701_c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rxn00704_c0	-0.1081602217983849	-0.0312757722162206	-0.171889237319864	-0.1930884491341511	-0.3108015884129106	-0.0549277157161117	-0.0549277157161116	-0.0795300774979236	-0.0796103464656697	-0.074779147083926	-0.2251181013562404	-0.2197108628644478	-0.210556243578426	-0.549277157161126	-0.2147873479937486	-0.1029669995850054	-0.0944922258143327	-0.6719551342619406	-0.2887788123880089	-0.1443894091542933	-0.0288778809597243
rxn00708_c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rxn00709_c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rxn00710_c0	0.008056654452385	0.0022935289796538	0.0126050587770699	0.0141596489021595	0.022791841717589	0.0040279839266688	0.0040279839266688	0.0058321353741349	0.0058380216941407	0.0054837380105305	0.0165084617491048	0.0161119357066754	0.0154406050522302	0.0402798392666888	0.0157508823021538	0.0076698209550791	0.0069293463566271	0.0492761157998741	0.0211768576117978	0.010588429022984	0.0021176857407144
rxn00711_c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rxn00713_c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rxn00717_c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rxn00727_c0	0.0020687973458204	0.0005889351086995	0.0032367420367883	0.0036359315444966	0.0058525163180789	0.0010343105200487	0.0010343105200487	0.0014975826819659	0.0014990941782422	0.0014081207911308	0.00423906251062	0.0041372420801951	0.0039648569935202	0.0103431052004879	0.0	0.0019694657787002	0.0017793258275607	0.0	0.0034548087719264	0.0017274054417066	0.0003454808719375
rxn00728_c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rxn00735_c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rxn00737_c0	0.0140372270612532	0.0039960491354367	0.0219619785383488	0.0246705636839616	0.039710559665275	0.007018015394838	0.007018015394838	0.0097922923958127	0.0098021756654787	0.0092073250321474	0.028762934711144	0.0280720615793522	0.0269023923468788	0.0701801539483814	0.0	0.0133632413928007	0.0120731016539065	0.0	0.034074850058685	0.0170374254438341	0.0034074839415068
rxn00737_m0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rxn00740_c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0020295408562123	-0.0010147704643669	-0.0002029540569166
rxn00741_c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rxn00742_c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003691224920336	0.0003694950439331	0.000347072025983	0.0	0.0	0.0	0.0	0.004443286870047	0.0	0.0	0.0139006764281743	0.0	0.0	0.0
rxn00744_c0	0.0	1.0000000000000857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.999999999999999	0.0	0.0	0.0	4.610226223206185e-16	0.3	0.0	1.0	0.0	0.0	0.0
rxn00747_c0	-1.214384163405178	-0.8039385253975067	1.077538776796439	1.210432337345018	1.1517779590616182	-0.6072255573272162	-0.6072255573278542	0.4985579304547593	0.4990611203383638	0.468775310979772	-2.944276188288479	-0.928902229309422	-0.4921645818693188	-6.072255573269773	0.8255663415933004	-0.2443481988978992	0.0037841999993808	-5.226111016110209	-3.048452086261638	-1.5242261091068254	-0.3048452076162666
rxn00748_c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rxn00751_c0	0.1281197454869338	0.0364725024359427	0.2004500667008201	0.225171704241576	0.3624438626844099	0.0640544134740069	0.0640544134740069	0.0927446627127357	0.0928382690384696	0.0872043256141155	0.2625233501295289	0.2562176538960288	0.245541918317024	0.6405441347400795	0.2504760559948316	0.1219681835062684	0.1101928966730197	0.7836060801882383	0.3367618188755007	0.1683809128899158	0.0336761815621026
rxn00758_c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rxn00764_c0	0.0	1.0000000000000853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.999999999999998	0.0	0.0	0.0	0.0	0.3	0.0	0.9999999999999998	0.0	0.0	0.0
rxn00765_c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rxn00781_c0	2.79183230552136	0.6836485294456217	-1.7386433378104589	-1.9530713553084775	-2.347154417029236	1.395967633607249	1.3959676336079052	-0.804439193246302	-0.8052511062443521	-0.7563839825682437	2.0784476704943344	5.083870534429576	4.6823425409427895	13.959676336070096	-1.1055483242391924	0.4420848135983627	0.3327884997213401	12.28230972520698	7.01277559564329	3.50638795151262	0.7012775594477306
rxn00785_c0	-0.3565953447564663	-0.0739300195783368	-0.4063136984279582	-0.4564246320170768	0.0618979161259137	-0.178282477608439	-0.1782824776078187	-0.1879940851928443	-0.1881838258750555	-0.1767637828331145	-1.17664076043347	-3.2131299104332216	-3.6856162187173673	-1.782824776086771	-0.5370395765047239	-0.2472303678747971	-0.334793373893081	-2.8070090058397867	-0.90092826482993	-0.4504641529804179	-0.0900928284025468
rxn00786_c0	0.8416827942416385	-0.1948089506389213	-1.070655001478766	-1.2026995815250336	-1.1393310581597849	0.42089075380389	0.4208907538051487	-0.4953729306663527	-0.4958729059592862	-0.4657805752127171	-2.046708340738231	0.0	0.0	4.208907538034131	-0.8170215591509022	-0.0514632189530342	0.0	1.4387055283101544	2.11443130446052	1.0572157012060557	0.2114431275575874
rxn00789_c0	0.004246862157089	0.0012089759449712	0.0066444387586182	0.0074639017269069	0.0120141444135212	0.0021232501168607	0.0021232501168607	0.0030742630407962	0.0030773658658987	0.0028906141592579	0.0087020191679278	0.0084930004674428	0.0081391254479659	0.0212325011686073	0.0	0.0040429526372614	0.0036526301319291	0.0	0.0080669092818067	0.0040334545553343	0.0008066909173928
rxn00790_c0	0.0101473052912956	0.0028886852338693	0.0158759917508739	0.0178339881742545	0.0287061803911314	0.0050732202620735	0.0050732202620559	0.0073455375914732	0.0073529513742676	0.0069067333170605	0.0207923030890513	0.0202928810482655	0.019447344337943	0.0507322026207102	0.0198381365707259	0.0096600909497591	0.0087274678795547	0.0584095730684363	0.0264840584312805	0.0132420296390871	0.0026484058873557
rxn00791_c0	0.0020687973458204	0.0005889351086995	0.0032367420367883	0.0036359315444966	0.0058525163180789	0.0010343105200487	0.0010343105200487	0.0014975826819659	0.0014990941782422	0.0014081207911308	0.00423906251062	0.0041372420801951	0.0039648569935202	0.0103431052004879	0.0	0.0019694657787002	0.0017793258275607	0.0	0.0034548087719264	0.0017274054417066	0.0003454808719375
rxn00792_c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rxn00800_c0	0.0090284064451054	0.0025701625835304	0.014125415776048	0.0158675125220197	0.025540875790931	0.004513818516019	0.0045138185160014	0.00653558105289	0.0065421736778662	0.0061451581286179	0.0184996270269695	0.0180552740640469	0.0173029709780677	0.045138185160165	2.804312088780604	0.0085949150919832	0.2267965816915984	0.4386925649082845	0.020635163654633	0.0103175818706152	0.0020635163425332
rxn00806_c0	-0.0215912511725763	-0.0061464917682587	-0.0337806457642273	-0.0379468348517188	-0.0610804872069928	-0.0107947055683964	-0.0107947055683964	-0.015629700948405	-0.0156454758602469	-0.0146960212144779	-0.0442414833854857	-0.0431788222735859	-0.0413797046788525	-0.1079470556839661	0.457788774734553	-0.0205545653805196	-0.018570147017218	0.0679435739323437	-0.0535391566196829	-0.0267695738916141	-0.0053539156071225
rxn00806_m0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rxn00808_c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rxn00829_c0	0.000874139723586	0.0002488458205772	0.001367637480333	0.0015363091033084	0.0024728942189065	0.0004370326141051	0.0004370326141051	0.0006327814149151	0.0006334200753136	0.0005949806159707	0.0017911531735014	0.0017481304564204	0.0016752916874029	0.0043703261410512	0.0017089564884796	0.0008321686388874	0.0007518278144622	0.0053464140108362	0.0022976699036308	0.0011488349753689	0.0002297669881426
rxn00830_c0	0.0002768109124689	7.880117651613738e-05	0.0004330852021054	0.0004864978827143	0.0007830831693204	0.0001383936611332	0.0001383936611332	0.0002003807813898	0.0002005830238493	0.0001884105283907	0.0005671985049421	0.0005535746445331	0.0005305090343442	0.0013839366113328	0.0005411695546852	0.000263520068981	0.000238078807913	0.0016930311034314	0.0007275954694831	0.0003637977422001	7.275954624516146e-05
rxn00831_c0	0.0	0.0	-3.801304194804273e-21	0.0	0.0	0.0	0.0	-3.672508219905371e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rxn00832_c0	-0.0137968386372675	-0.0039276165347794	-0.0215858782312645	-0.0242480786805673	-0.0390305137550664	-0.0068978314259624	-0.0068978314259448	-0.0099873999987441	-0.0099974801887021	-0.0093907773887385	-0.0282703675884198	-0.027591325703821	-0.0264416871328502	-0.0689783142595992	-0.0186703496366449	-0.0131343950171142	-0.0118663490049347	-0.0584095730684363	-0.0331615645789394	-0.0165807824612526	-0.0033161564628512
