	name	subsystem	base_PDA	eflux_PDA	base_half	eflux_half	base_onetenth	eflux_onetenth
rxn09478_x0	acyl-CoA oxidase_x0		0.0	0.0	0.0	0.0	0.0	0.0
rxn00377_c0	S-Formylglutathione hydrolase_c0		0.0	0.0	0.0	0.0	0.0	0.0
rxn08451_x0	fatty-acid-CoA ligase (tetradecenoate transport via vectoral Co-A coupling)_x0		0.0	0.0	0.0	0.0	0.0	0.0
rxn05496_c0	TRANS-RXNBWI-115637.ce.maizeexp.L-ALPHA-ALANINE_L-ALPHA-ALANINE_c0		0.00565912	0.00565912	0.00282956	0.00282956	0.000565912	0.000565912
rxn09458_c0	stearoyl-CoA desaturase (n-C18:0CoA -> n-C18:1CoA)_c0		0.008214169905480264	0.008214169905480448	0.004107085036944152	0.0041070850369441525	0.0008214169826098458	0.0008214169826098458
rxn00416_c0	L-aspartate:L-glutamine amido-ligase (AMP-forming)_c0		0.0	0.0	0.0	0.0	0.0	0.0
rxn00391_e0	riboflavin-5-phosphate phosphohydrolase (acid optimum)_e0		0.0	0.0	0.0	0.0	0.0	0.0
rxn09532_x0	acyl carrier protein synthase, mitochondrial_x0		0.0	0.0	0.0	0.0	0.0	0.0
rxn13218_c0	trans-aconitate 3-methyltransferase_c0		0.0	0.0	0.0	0.0	0.0	0.0
rxn30090_c0	Arginase_c0		0.0	0.0	0.0	0.0	0.0	0.0
rxn08437_c0	fatty-acyl-ACP hydrolase_c0		0.0	0.0	0.0	0.0	0.0	0.0
rxn00342_e0	L-Asparagine amidohydrolase_e0		0.0	0.0	0.0	0.0	0.0	0.0
CYSTtp_c0	Cystathione peroxisomal transport		0.0	0.0	0.0	0.0	0.0	0.0
rxn09645_c0	Ergosta-5,6,22,24,(28)-tetraen-3beta-ol endoplamic reticular transport_g0		1.9147249196923735e-05	1.914724919692412e-05	9.573624794741609e-06	9.573624794741622e-06	1.9147249011884577e-06	1.9147249011884577e-06
rxn09721_c0	protoporphyrinogen IX mitochondrial transport_m0		3.829449839384747e-05	3.829449839384824e-05	1.9147249589483218e-05	1.9147249589483245e-05	3.829449802376915e-06	3.829449802376915e-06
rxn09788_c0	Transport of O-acetylcarnitine, mitochondrial_m0		0.0	0.0	0.0	0.0	0.0	0.0
rxn09521_c0	g-glutamyltransferase_c0		0.0	0.0	0.0	0.0	0.0	0.0
rxn01466_c0	Geranyl-diphosphate:isopentenyl-diphosphate geranyltrans-transferase_c0		0.0007275954694831027	0.0007275954694831166	0.00036379774220018126	0.0003637977422001818	7.275954624516157e-05	7.275954624516157e-05
3OPHB_5tm_c0	3 Octaprenyl 4 hydroxybenzoate mitochondrial transport		-3.829449839384824e-05	-3.829449839384824e-05	-1.914724958948337e-05	-1.914724958948337e-05	-3.829449802377101e-06	-3.829449802377101e-06
rxn00927_c0	Adenosine ribohydrolase_c0		0.0	0.0	0.0	0.0	0.0	0.0
rxn00835_c0	ATP:inosine 5'-phosphotransferase_c0		0.0	0.0	0.0	0.0	0.0	0.0
rxn09614_c0	Mevalonate kinase_c0		0.0	0.0	0.0	0.0	0.0	0.0
rxn01987_c0	R02750_c0		0.0	0.0	0.0	0.0	0.0	0.0
rxn05920_c0	CTP:dolichol O-phosphotransferase_c0		0.0	0.0	0.0	0.0	0.0	0.0
PAPtm_c0	Transport of adenosine 3',5'-bisphosphate, extracellular_m0		0.0	0.0	0.0	0.0	0.0	0.0
TRPt2r_c0	TRANS-RXNBWI-115637.ce.maizeexp.TRP_TRP_c0		0.00198301	0.00198301	0.000991504	0.000991504	0.000198301	0.000198301
rxn01300_c0	ATP:L-homoserine O-phosphotransferase_c0		0.06614329502159977	0.0661432950216006	0.033071653300970366	0.03307165330097078	0.006614328402381674	0.006614328402381674
rxn05197_c0	Uracil permease_c0		0.0	0.0	0.0	0.0	0.0	0.0
rxn09722_c0	phosphate transport via hydroxide ion symport, mitochondrial_m0		0.0	0.0	0.0	0.0	0.0	0.0
rxn00708_c0	Uridine 5'-monophosphate phosphohydrolase_c0		0.0	0.0	0.0	0.0	0.0	0.0
rxn05108_c0	R07396_c0		0.0	0.0	0.0	0.0	0.0	0.0
rxn00141_c0	S-Adenosyl-L-homocysteine hydrolase_c0		0.005973941749440324	0.005973941749440326	0.0029869709359594053	0.0029869709359594053	0.0005973941691707947	0.0005973941691707947
rxn27940_m0	L-1-pyrroline-3-hydroxy-5-carboxylate dehydrogenase_m0		0.0	0.0	0.0	0.0	0.0	0.0
rxn09524_c0	NADH dehydrogenase, cytosolic/mitochondrial_m0		7.321302424251973	7.321302424233571	3.6606513596252346	3.6606513596221837	0.7321302430028949	0.7321302430028949
rxn00205_c0	glutathione:hydrogen-peroxide oxidoreductase_c0		0.0	0.0	0.0	0.0	0.0	0.0
rxn09547_c0	glycerol 3-phosphate acyltransferase (glycerone phosphate), yeast-specific_c0		0.0	0.0	0.0	0.0	0.0	0.0
FE2utm_c0	iron (II) transport via diffusion (extracellular to periplasm)_m0		3.829449839384747e-05	3.829449839384824e-05	1.9147249589483218e-05	1.9147249589483245e-05	3.829449802376915e-06	3.829449802376915e-06
GLNt2r_c0	TRANS-RXNBWI-115637.ce.maizeexp.GLN_GLN_c0		0.0461466	0.0461466	0.0230733	0.0230733	0.00461466	0.00461466
PStm_SC_c0	Phosphatidylserine mitochondrial  transport  yeast specific		3.8294498393847856e-05	3.829449839384824e-05	1.9147249589483295e-05	1.914724958948331e-05	3.829449802376899e-06	3.829449802376899e-06
rxn01199_c0	ATP:D-xylulose 5-phosphotransferase_c0		0.0	0.0	0.0	0.0	0.0	0.0
rxn02358_c0	trans-4-Hydroxy-L-proline:NADP+ 5-oxidoreductase_c0		0.0	0.0	0.0	0.0	0.0	0.0
rxn09673_c0	TRANS-RXNAVI-26524.ce.brachyexp.CPD-3609_CPD-3609_c0		0.0	0.0	0.0	0.0	0.0	0.0
rxn00806_c0	L-Leucine:2-oxoglutarate aminotransferase_c0		-0.05353915661968194	-0.053539156619683094	-0.026769573891614128	-0.026769573891614162	-0.005353915607122588	-0.005353915607122588
rxn30365_m0	CDP-Diacylglycerol synthetase, yeast-specific, mitochondrial_m0		0.0	0.0	0.0	0.0	0.0	0.0
rxn03630_c0	Taurine, 2-oxoglutarate:O2 oxidoreductase (sulfite-forming)_c0		0.0	0.0	0.0	0.0	0.0	0.0
rxn09655_c0	TRANS-RXNAVI-26524.ce.brachyexp.TREHALOSE_TREHALOSE_c0		0.0	0.0	0.0	0.0	0.0	0.0
rxn32134_c0	-_m0		0.0	0.0	0.0	0.0	0.0	0.0
rxn06438_c0	glycine:tRNA(Gly) ligase (AMP-forming)_c0		0.0	0.0	0.0	0.0	0.0	0.0
rxn00859_c0	L-Histidinol:NAD+ oxidoreductase_c0		0.008066909281806535	0.008066909281806763	0.004033454555334357	0.004033454555334365	0.0008066909173928709	0.0008066909173928709
rxn05593_c0	Myo-inositol transporter 1_c0		0.0	0.0	0.0	0.0	0.0	0.0
rxn33415_c0	4-acetamidobutanoate amidohydrolase_c0		0.0	0.0	0.0	0.0	0.0	0.0
rxn01726_m0	Acetyl-CoA:carnitine O-acetyltransferase_m0		0.0	0.0	0.0	0.0	0.0	0.0
rxn01182_m0	4-Coumarate:CoA ligase (AMP-forming)_m0		0.0	0.0	0.0	0.0	0.0	0.0
rxn01938_c0	indole-3-ethanol:NAD+ oxidoreductase_c0		0.0	0.0	0.0	0.0	0.0	0.0
rxn00711_c0	UMP:diphosphate phospho-alpha-D-ribosyltransferase_c0		0.0	0.0	0.0	0.0	0.0	0.0
rxn08343_c0	TRANS-RXN-108E.cp_c0		0.0	0.0	0.0	0.0	0.0	0.0
rxn09439_m0	fatty-acyl-ACP synthase (n-C12:0ACP), mitochondrial_m0		0.0	0.0	0.0	0.0	0.0	0.0
rxn09768_c0	Dihydropteroate mitochondrial transport via diffusion_m0		-0.003063559871507797	-0.0030635598715078594	-0.0015317799671586557	-0.0015317799671586592	-0.00030635598419015333	-0.00030635598419015333
ACRNtp_c0	Transport of O-acetylcarnitine, mitochondrial_x0		0.0	0.0	0.0	0.0	0.0	0.0
rxn15108_c0	ATP:D-ribose-5-phosphate diphosphotransferase_c0		0.05918263409681575	0.059182634096829737	0.029591318659094007	0.02959131865910474	0.005918263417403239	0.005918263417403239
CRNtp_c0	L-carnitine transport via diffusion (extracellular to periplasm)_x0		0.0	0.0	0.0	0.0	0.0	0.0
rxn13188_c0	2-methylbutyl transport (extracellular)_c0		0.0	0.0	0.0	0.0	0.0	0.0
rxn00646_c0	L-glutamate:L-cysteine gamma-ligase (ADP-forming)_c0		0.0	0.0	0.0	0.0	0.0	0.0
4ABZtm_c0	4-Aminobenzoate mitochondrial transport via diffusion_m0		0.003063559871507797	0.0030635598715078594	0.0015317799671586557	0.0015317799671586592	0.00030635598419015333	0.00030635598419015333
rxn01512_c0	ATP:dTDP phosphotransferase_c0		0.0	0.0	0.0	0.0	0.0	0.0
rxn05465_m0	Malonyl-CoA:[acyl-carrier-protein] S-malonyltransferase_m0		0.0	0.0	0.0	0.0	0.0	0.0
rxn13195_c0	2obut transporter (mitochondrial)_m0		0.03204530920247203	0.03204530920247278	0.01602265497946708	0.016022654979467105	0.0032045298845901583	0.0032045298845901583
METt2r_c0	TRANS-RXNBWI-115637.ce.maizeexp.MET_MET_c0		0.00382207	0.00382207	0.00191104	0.00191104	0.000382207	0.000382207
rxn13253_e0	Endopolygalacturonase (extracellular)_e0		0.0	0.0	0.0	0.0	0.0	0.0
rxn00075_c0	NAD nucleosidase, mitochondrial_c0		0.0	0.0	0.0	0.0	0.0	0.0
rxn08104_c0	L-alanine transport via diffusion (extracellular to periplasm)_m0		0.0	0.0	0.0	0.0	0.0	0.0
rxn05299_c0	TRANS-RXNBWI-115637.ce.maizeexp.HIS_HIS_m0		0.0	0.0	0.0	0.0	0.0	0.0
rxn06937_c0	L-glutamate:tRNA(Glu) ligase (AMP-forming)_c0		0.0	0.0	0.0	0.0	0.0	0.0
rxn00834_c0	IMP:NAD+ oxidoreductase_c0		0.012526400924306284	0.012526400924306513	0.006263200590637882	0.006263200590637886	0.0012526401203179554	0.0012526401203179554
rxn30328_m0	3-(4-hydroxyphenyl-)lactate formation_m0		0.0	0.0	0.0	0.0	0.0	0.0
rxn09623_c0	3-keto-steroid reductase_c0		0.0003255032363477035	0.00032550323634771006	0.00016275162151060734	0.0001627516215106076	3.255032332020378e-05	3.255032332020378e-05
rxn13255_e0	episterol ester hydrolase, yeast-specific_e0		0.0	0.0	0.0	0.0	0.0	0.0
FAS160ACPm_m0	Fatty acyl ACP synthase  n C160ACP   mitochondrial		0.0	0.0	0.0	0.0	0.0	0.0
3MBALDtm_c0	3-methylbutanal transport (extracellular)_m0		0.0	0.0	0.0	0.0	0.0	0.0
rxn01483_c0	acetyl-CoA:D-glucosamine-6-phosphate N-acetyltransferase_c0		0.009573624598461866	0.00957362459846206	0.004786812397370804	0.004786812397370811	0.0009573624505942289	0.0009573624505942289
rxn31870_c0	5,10-methylenetetrahydrofolate reductase (FADH)-(NADP)_c0		0.016454866899542352	0.016454866899542644	0.008227428657631387	0.008227428657631397	0.0016454866703585727	0.0016454866703585727
rxn13407_c0	reduced thioredoxin peroxisomal transport via diffusion_x0		0.0	0.0	0.0	0.0	0.0	0.0
rxn01827_c0	4-Hydroxyphenylpyruvate:oxygen oxidoreductase (hydroxylating,decarboxylating)_c0		0.0	0.0	0.0	0.0	0.0	0.0
rxn09441_c0	fatty acyl-CoA synthase (n-C10:0CoA)_c0		0.474928369080496	0.47492836908050595	0.23746418940877087	0.23746418940877118	0.04749283644907851	0.04749283644907851
rxn00742_c0	L-cystathionine cysteine-lyase (deaminating; 2-oxobutanoate-forming)_c0		0.0	0.0	0.0	0.0	0.0	0.0
FORtm_c0	formate transport via diffusion (extracellular to periplasm)_m0		0.0	0.0	0.0	0.0	0.0	0.0
rxn13358_c0	Mannose-inositol phosphorylceramide, ceramide-3 (26C) phospholipase C_c0		0.0	0.0	0.0	0.0	0.0	0.0
rxn09802_c0	3-(4-hydroxyphenyl)pyruvate mitochondrial transport via proton symport_m0		0.0	0.0	0.0	0.0	0.0	0.0
rxn02811_c0	3-Isopropylmalate hydro-lyase_c0		0.0	0.0	0.0	0.0	0.0	0.0
rxn00138_c0	deamido-NAD+:ammonia ligase (AMP-forming)_c0		0.0	0.0	0.0	0.0	0.0	0.0
rxn08441_x0	myristoyl-CoA hydrolase_x0		0.0	0.0	0.0	0.0	0.0	0.0
rxn00806_m0	L-Leucine:2-oxoglutarate aminotransferase_m0		0.0	0.0	0.0	0.0	0.0	0.0
rxn00717_c0	Cytosine aminohydrolase_c0		0.0	0.0	0.0	0.0	0.0	0.0
FAO240p_x0	Fatty acid oxidation  tetradecansoyl CoA   peroxisomal		0.0	0.0	0.0	0.0	0.0	0.0
rxn08564_c0	glycero-3-phospho-1-inositol transport via diffusion (extracellular to periplasm)_c0		0.0	0.0	0.0	0.0	0.0	0.0
rxn00604_r0	D-glucose-6-phosphate:NADP+ 1-oxidoreductase_r0		2.2203916058720634	2.220391605872109	1.1101958256974158	1.1101958256974171	0.22203915844141836	0.22203915844141836
rxn09672_c0	TRANS-RXNBWI-115637.ce.maizeexp.MET_MET_m0		0.0	0.0	0.0	0.0	0.0	0.0
rxn09531_c0	biotin synthase_c0		0.0015317799357538987	0.0015317799357539297	0.0007658899835793287	0.0007658899835793297	0.00015317799209507664	0.00015317799209507664
rxn02133_c0	ATP:sphinganine 1-phosphotransferase_c0		0.0	0.0	0.0	0.0	0.0	0.0
rxn05198_c0	Transport of cytidine, extracellular_c0		0.0	0.0	0.0	0.0	0.0	0.0
rxn00205_m0	glutathione:hydrogen-peroxide oxidoreductase_m0		0.0	0.0	0.0	0.0	0.0	0.0
rxn09794_c0	4-Aminobenzoate mitochondrial transport via diffusion_c0		0.0	0.0	0.0	0.0	0.0	0.0
rxn00541_c0	L-threonine acetaldehyde-lyase (glycine-forming)_c0		0.0	0.0	0.0	0.0	0.0	0.0
rxn08677_c0	glutathione transport via diffusion (extracellular to periplasm)_c0		0.0	0.0	0.0	0.0	0.0	0.0
rxn09611_c0	R06204_c0		0.0	0.0	0.0	0.0	0.0	0.0
PEtm_SC_c0	Phosphatidylethanolamine mitochondrial transport  yeast specific		-3.8294498393847856e-05	-3.829449839384824e-05	-1.9147249589483295e-05	-1.914724958948331e-05	-3.829449802376899e-06	-3.829449802376899e-06
rxn08854_c0	TRANS-RXN-58.cp_m0		0.0	0.0	0.0	0.0	0.0	0.0
rxn01269_c0	Prephenate:NADP+ oxidoreductase(decarboxylating)_c0		0.016939116672831444	0.016939116672831843	0.008469553538583858	0.00846955353858387	0.0016939116482241115	0.0016939116482241115
rxn09759_c0	fatty-acyl-ACP mitochondrial transport_m0		0.0	0.0	0.0	0.0	0.0	0.0
rxn01069_c0	O-phospho-L-homoserine phosphate-lyase (adding water;L-threonine-forming)_c0		0.06614329502159977	0.0661432950216006	0.033071653300970366	0.03307165330097078	0.006614328402381674	0.006614328402381674
rxn13350_c0	Mannose-(inositol-P)2-ceramide, ceramide-2 (26C) phospholipase C_c0		0.0	0.0	0.0	0.0	0.0	0.0
rxn06377_m0	glycine:lipoylprotein oxidoreductase (decarboxylating and acceptor-aminomethylating)_m0		0.0	0.0	0.0	0.0	0.0	0.0
rxn13315_c0	Isoamyl acetate transport (extracellular)_c0		0.0	0.0	0.0	0.0	0.0	0.0
rxn09792_c0	4-Hydroxybenzoate mitochondrial transport_m0		3.829449839384824e-05	3.829449839384824e-05	1.914724958948337e-05	1.914724958948337e-05	3.829449802377101e-06	3.829449802377101e-06
rxn13255_c0	episterol ester hydrolase, yeast-specific_c0		0.0	0.0	0.0	0.0	0.0	0.0
rxn13208_m0	4-hydroxybenzoate formation_m0		0.0	0.0	0.0	0.0	0.0	0.0
rxn05217_c0	TRANS-RXNBWI-115637.ce.maizeexp.L-ASPARTATE_L-ASPARTATE_m0		0.03648765891891288	0.03648765891891413	0.01824387009029953	0.018243870090299572	0.003648785832419704	0.003648785832419704
rxn06449_c0	L-Valine:tRNAVal ligase (AMP-forming)_c0		0.0	0.0	0.0	0.0	0.0	0.0
rxn13324_c0	Tryptophol transport (extracellular_c0		0.0	0.0	0.0	0.0	0.0	0.0
rxn06440_c0	L-Isoleucine:tRNA(Ile) ligase (AMP-forming)_c0		0.0	0.0	0.0	0.0	0.0	0.0
H2Oter_c0	TRANS-RXNBWI-115401.ce.maizeexp.OH_OH_g0		-0.8853305083673595	-0.8853305083673775	-0.4426652632592626	-0.44266526325926314	-0.08853304998115191	-0.08853304998115191
GCALDtm_c0	RXN0-1683.ce.maizeexp.GLYCOLALDEHYDE_GLYCOLALDEHYDE_m0		-0.003063559871507797	-0.0030635598715078594	-0.0015317799671586557	-0.0015317799671586592	-0.00030635598419015333	-0.00030635598419015333
rxn08142_c0	L-arabinose transport via diffusion (extracellular to periplasm)_c0		0.0	0.0	0.0	0.0	0.0	0.0
rxn09563_c0	dihydoorotic acid (ubiquinone-6), irreversible_m0		0.02117685761179772	0.02117685761179801	0.010588429022984184	0.010588429022984246	0.0021176857407144366	0.0021176857407144366
rxn09640_c0	Squalene-2,3-epoxide endoplamic reticular transport_g0		0.0003255032363477035	0.00032550323634771006	0.00016275162151060734	0.0001627516215106076	3.255032332020378e-05	3.255032332020378e-05
rxn13238_c0	ceramide-2 (C26) endoplasmic reticular transport_g0		-0.2048755664070839	-0.2048755664070881	-0.10243778530373523	-0.10243778530373536	-0.0204875564427165	-0.0204875564427165
rxn03075_c0	ATP:4-methyl-5-(2-hydroxyethyl)-thiazole 2-phosphotransferase_c0		0.0	0.0	0.0	0.0	0.0	0.0
rxn09611_e0	R06204_e0		0.0	0.0	0.0	0.0	0.0	0.0
rxn01726_c0	Acetyl-CoA:carnitine O-acetyltransferase_c0		0.0	0.0	0.0	0.0	0.0	0.0
ASPOcm_c0	Aspartate oxidase		0.0	0.0	0.0	0.0	0.0	0.0
rxn05205_c0	Transport of deoxycytidine, extracellular_c0		0.0	0.0	0.0	0.0	0.0	0.0
rxn09470_x0	Fatty acid oxidation_x0		0.0	0.0	0.0	0.0	0.0	0.0
rxn02504_m0	2-amino-4-hydroxy-6-(D-erythro-1,2,3-trihydroxypropyl)-7,8-dihydropteridine glycolaldehyde-lyase_m0		0.003063559871507797	0.0030635598715078594	0.0015317799671586557	0.0015317799671586592	0.00030635598419015333	0.00030635598419015333
rxn08705_c0	Hexadecenoate transport via facilitated irreversible diffusion (extracellular to periplasm)_x0		0.0	0.0	0.0	0.0	0.0	0.0
NH4tm_c0	TRANS-RXN-173.ce_m0		0.0	0.0	0.0	0.0	0.0	0.0
rxn05104_c0	S-methyl-5-thio-D-ribulose-1-phosphate hydro-lyase_c0		0.0	0.0	0.0	0.0	0.0	0.0
rxn00689_c0	Tetrahydrofolate:L-glutamate gamma-ligase (ADP-forming)_c0		0.0	0.0	0.0	0.0	0.0	0.0
rxn09061_c0	phenethylacetaldehyde transport via diffusion (extracellular to periplasm)_c0		0.0	0.0	0.0	0.0	0.0	0.0
rxn02358_m0	trans-4-Hydroxy-L-proline:NADP+ 5-oxidoreductase_m0		0.0	0.0	0.0	0.0	0.0	0.0
AKGt2r_c0	Transport of a-ketoglutarate, extracellular_c0		0.0	0.0	0.0	0.0	0.0	0.0
rxn09680_c0	RXN0-1683.ce.maizeexp.GLYCOLALDEHYDE_GLYCOLALDEHYDE_c0		-0.004452963005655543	-0.004452963005655637	-0.0022264817003274677	-0.002226481700327472	-0.00044529632608760687	-0.00044529632608760687
IND3ETHtm_c0	Tryptophol transport (extracellular_m0		0.0	0.0	0.0	0.0	0.0	0.0
rxn05792_c0	Acetyl-CoA:peptide Nalpha-acetyltransferase_c0		0.0	0.0	0.0	0.0	0.0	0.0
rxn00952_c0	O-acetyl-L-homoserine:hydrogen sulfide S-(3-amino-3-carboxypropyl)transferase_c0		0.0069196043581324085	0.006919604358133338	0.0034597972737248073	0.0034597972737244465	0.0006919604521758932	0.0006919604521758932
rxn00790_c0	5-phosphoribosylamine:diphosphate phospho-alpha-D-ribosyltransferase (glutamate-amidating)_c0		0.026484058431285155	0.02648405843129851	0.01324202963906885	0.013242029639079509	0.002648405887358409	0.002648405887358409
rxn05238_c0	TRANS-RXNBWI-115353.ce_c0		0.012280834133271057	0.012280834133272092	0.0061404122162524635	0.006140412216252105	0.0012280834245086618	0.0012280834245086618
rxn06441_m0	L-Leucine:tRNA(Leu) ligase (AMP-forming)_m0		0.0	0.0	0.0	0.0	0.0	0.0
rxn05465_c0	Malonyl-CoA:[acyl-carrier-protein] S-malonyltransferase_c0		0.0	0.0	0.0	0.0	0.0	0.0
rxn09464_x0	Fatty acid oxidation_x0		0.0	0.0	0.0	0.0	0.0	0.0
rxn06440_m0	L-Isoleucine:tRNA(Ile) ligase (AMP-forming)_m0		0.0	0.0	0.0	0.0	0.0	0.0
rxn08570_c0	glucose 6-phosphate transport via diffusion (extracellular to periplasm)_g0		2.2203916058720634	2.220391605872109	1.1101958256974158	1.1101958256974171	0.22203915844141836	0.22203915844141836
rxn09216_c0	putrescine transport via diffusion (extracellular to periplasm)_c0		0.0	0.0	0.0	0.0	0.0	0.0
rxn09658_c0	TRANS-RXNAVI-26524.ce.brachyexp.SUCROSE_SUCROSE_c0		0.0	0.0	0.0	0.0	0.0	0.0
rxn09434_m0	fatty-acyl-ACP synthase (n-C14:1ACP), mitochondrial_m0		0.0	0.0	0.0	0.0	0.0	0.0
rxn34726_c0	oleoyl-[acyl-carrier-protein] hydrolase ((11Z)-n-C18:1)_c0		0.0	0.0	0.0	0.0	0.0	0.0
rxn09793_c0	4-hydroxy-2-oxoglutarate mitochondrial transport via diffusion_m0		0.0	0.0	0.0	0.0	0.0	0.0
rxn01791_c0	(R)-Pantoate:beta-alanine ligase (AMP-forming)_c0		0.0	0.0	0.0	0.0	0.0	0.0
PHEt2r_c0	TRANS-RXNBWI-115637.ce.maizeexp.PHE_PHE_c0		0.00455308	0.00455308	0.00227654	0.00227654	0.000455308	0.000455308
rxn13260_c0	UDP-glucose:ergosterol glucosyltransferase_c0		0.0	0.0	0.0	0.0	0.0	0.0
rxn09461_x0	3-hydroxyacyl-CoA dehydrogenase (3-oxohexacosyl-CoA), peroxisomal_x0		0.0	0.0	0.0	0.0	0.0	0.0
rxn00392_m0	ATP:riboflavin 5'-phosphotransferase_m0		0.0	0.0	0.0	0.0	0.0	0.0
rxn39076_c0	fatty-acyl-ACP mitochondrial transport_m0		0.0	0.0	0.0	0.0	0.0	0.0
rxn00088_m0	NADP+ 2'-phosphohydrolase_m0		0.0	0.0	0.0	0.0	0.0	0.0
rxn01211_m0	5,10-Methenyltetrahydrofolate 5-hydrolase (decyclizing)_m0		0.0	0.0	0.0	0.0	0.0	0.0
rxn09784_c0	TRANS-RXNBWI-115551.cm_m0		0.00011488349518154473	0.00011488349518154473	5.744174876845011e-05	5.744174876845011e-05	1.1488349407131303e-05	1.1488349407131303e-05
rxn13200_c0	3-Isopropylmalate 3-methyltransferase_c0		0.0	0.0	0.0	0.0	0.0	0.0
rxn01637_m0	N2-Acetyl-L-ornithine:2-oxoglutarate aminotransferase_m0		0.01824382945945644	0.018243829459457066	0.009121935045149765	0.009121935045149786	0.001824392916209852	0.001824392916209852
rxn06444_c0	L-Phenylalanine:tRNA(Ala) ligase (AMP-forming)_c0		0.0	0.0	0.0	0.0	0.0	0.0
rxn09697_c0	Allantoate permease_c0		0.0	0.0	0.0	0.0	0.0	0.0
PACALDtm_c0	phenethylacetaldehyde transport via diffusion (extracellular to periplasm)_m0		0.0	0.0	0.0	0.0	0.0	0.0
rxn09601_c0	Ceramide-3 synthase (24C)_c0		0.005093168286381713	0.005093168286381816	0.0025465841954012683	0.0025465841954012713	0.0005093168237161298	0.0005093168237161298
rxn09491_c0	triglycerol synthesis_c0		0.0019147249196923735	0.001914724919692412	0.0009573624794741609	0.0009573624794741622	0.00019147249011884578	0.00019147249011884578
rxn01368_c0	Cytidine aminohydrolase_c0		0.0	0.0	0.0	0.0	0.0	0.0
rxn13363_c0	N-formyltyrosine oxidase_c0		0.0	0.0	0.0	0.0	0.0	0.0
rxn10832_c0	CoA transporter_m0		0.002297669903630978	0.0022976699036307835	0.0011488349753690534	0.001148834975369106	0.0002297669881426149	0.0002297669881426149
rxn12585_c0	2-hydroxybutyrate cotransport with proton_c0		0.0	0.0	0.0	0.0	0.0	0.0
rxn30333_m0	2-aceto-2-hydroxybutanoate synthase, mitochondrial_m0		0.03204530920247203	0.03204530920247278	0.01602265497946708	0.016022654979467105	0.0032045298845901583	0.0032045298845901583
rxn03062_c0	3-Isopropylmalate:NAD+ oxidoreductase_c0		0.05353915661968194	0.053539156619683094	0.026769573891614128	0.026769573891614162	0.005353915607122588	0.005353915607122588
rxn09699_c0	a-ketoglutarate/malate translocator, extracellular_c0		0.0	0.0	0.0	0.0	0.0	0.0
2MBALDtm_c0	2-Methylbutanal transport (extracellular)_m0		0.0	0.0	0.0	0.0	0.0	0.0
rxn00214_c0	UDP-glucose 4-epimerase_c0		0.0	0.0	0.0	0.0	0.0	0.0
rxn00119_c0	ATP:UMP phosphotransferase_c0		0.009707655342840404	0.00970765534284046	0.0048538277709339606	0.004853827770934016	0.0009707655249025504	0.0009707655249025504
rxn30365_c0	CDP-Diacylglycerol synthetase, yeast-specific, mitochondrial_c0		0.34633544347395645	0.3463354434739635	0.17316772528728622	0.17316772528728644	0.034633544012696825	0.034633544012696825
OCDCYAt_c0	Octadecynoate  n C182  transport in via uniport		0.0	0.0	0.0	0.0	0.0	0.0
rxn00510_c0	N6-(L-1,3-Dicarboxypropyl)-L-lysine:NAD+ oxidoreductase (L-lysine-forming)_c0		0.04971112720159573	0.04971112720159684	0.024855564162550487	0.024855564162550522	0.004971112667201367	0.004971112667201367
rxn08857_c0	Lysyl-tRNA synthetase_c0		0.0	0.0	0.0	0.0	0.0	0.0
rxn00907_m0	5,10-methylenetetrahydrofolate:NADP+ oxidoreductase_m0		0.0	0.0	0.0	0.0	0.0	0.0
rxn09756_c0	fatty-acyl-ACP mitochondrial transport_m0		0.0	0.0	0.0	0.0	0.0	0.0
rxn08747_c0	L-isoleucine transport via diffusion (extracellular to periplasm)_m0		0.0	0.0	0.0	0.0	0.0	0.0
rxn00737_c0	L-threonine ammonia-lyase (2-oxobutanoate-forming)_c0		0.03407485005868775	0.034074850058687836	0.01703742544383493	0.01703742544383532	0.0034074839415069664	0.0034074839415069664
rxn01396_c0	ATP:pyridoxine 5'-phosphotransferase_c0		0.0	0.0	0.0	0.0	0.0	0.0
rxn05235_c0	2'-Deoxyuridine 5'-triphosphate:oxydized-thioredoxin 2'-oxidoreductase_c0		0.0	0.0	0.0	0.0	0.0	0.0
rxn02937_c0	2-(Formamido)-N1-(5-phosphoribosyl)acetamidine cyclo-ligase (ADP-forming)_c0		0.026484058431285155	0.02648405843129851	0.013242029639068852	0.013242029639079509	0.002648405887358409	0.002648405887358409
rxn00260_c0	L-Aspartate:2-oxoglutarate aminotransferase_c0		-0.18737582929727134	-0.18737582931302427	-0.09368797773944926	-0.093687977742086	-0.018737601687796635	-0.018737601687796635
rxn09473_x0	3-hydroxyacyl-CoA dehydratase (3-hydroxyhexacosyl-CoA), peroxisomal_x0		0.0	0.0	0.0	0.0	0.0	0.0
rxn09457_c0	Oleoyl-CoA desaturase (n-C18:1CoA -> n-C18:2CoA)_c0		0.002240228156040072	0.002240228156040122	0.0011201141009847687	0.001120114100984769	0.00022402281343904883	0.00022402281343904883
rxn08424_c0	ethanolamine transport via diffusion (extracellular)_c0		0.0	0.0	0.0	0.0	0.0	0.0
rxn00130_c0	AMP aminohydrolase_c0		0.0	0.0	0.0	0.0	0.0	0.0
